hotelIndex,userIndex,rating,newID,Reviewer Name,Nationality,Group Name,Hotel ID
384,8719,10.30104,Yeo_Singapore_Cặp đôi,Yeo,Singapore,Cặp đôi,33_28
446,8719,9.905872,Yeo_Singapore_Cặp đôi,Yeo,Singapore,Cặp đôi,32_9
444,8719,9.905872,Yeo_Singapore_Cặp đôi,Yeo,Singapore,Cặp đôi,31_28
436,8988,15.967502,ly_Việt Nam_Cặp đôi,ly,Việt Nam,Cặp đôi,26_4
434,8988,15.967502,ly_Việt Nam_Cặp đôi,ly,Việt Nam,Cặp đôi,25_26
438,8988,13.3411255,ly_Việt Nam_Cặp đôi,ly,Việt Nam,Cặp đôi,28_27
382,8988,13.3411255,ly_Việt Nam_Cặp đôi,ly,Việt Nam,Cặp đôi,26_22
365,8988,13.3411255,ly_Việt Nam_Cặp đôi,ly,Việt Nam,Cặp đôi,10_30
436,11632,12.255503,Pablo_Tây Ban Nha_Du lịch một mình,Pablo,Tây Ban Nha,Du lịch một mình,26_4
434,11632,12.255503,Pablo_Tây Ban Nha_Du lịch một mình,Pablo,Tây Ban Nha,Du lịch một mình,25_26
431,11632,11.682065,Pablo_Tây Ban Nha_Du lịch một mình,Pablo,Tây Ban Nha,Du lịch một mình,20_21
430,11632,11.682065,Pablo_Tây Ban Nha_Du lịch một mình,Pablo,Tây Ban Nha,Du lịch một mình,19_23
403,11632,11.682065,Pablo_Tây Ban Nha_Du lịch một mình,Pablo,Tây Ban Nha,Du lịch một mình,11_6
424,12798,12.1554365,byeonguk_Hàn Quốc_Gia đình có em bé,byeonguk,Hàn Quốc,Gia đình có em bé,18_22
427,12798,11.2309885,byeonguk_Hàn Quốc_Gia đình có em bé,byeonguk,Hàn Quốc,Gia đình có em bé,18_30
384,12798,10.335634,byeonguk_Hàn Quốc_Gia đình có em bé,byeonguk,Hàn Quốc,Gia đình có em bé,33_28
375,12798,10.303826,byeonguk_Hàn Quốc_Gia đình có em bé,byeonguk,Hàn Quốc,Gia đình có em bé,16_1
386,12798,10.272909,byeonguk_Hàn Quốc_Gia đình có em bé,byeonguk,Hàn Quốc,Gia đình có em bé,34_29
396,215,15.545025,Dung_Việt Nam_Gia đình có trẻ em,Dung,Việt Nam,Gia đình có trẻ em,9_17
408,215,14.9350395,Dung_Việt Nam_Gia đình có trẻ em,Dung,Việt Nam,Gia đình có trẻ em,13_23
436,215,14.70653,Dung_Việt Nam_Gia đình có trẻ em,Dung,Việt Nam,Gia đình có trẻ em,26_4
434,215,14.70653,Dung_Việt Nam_Gia đình có trẻ em,Dung,Việt Nam,Gia đình có trẻ em,25_26
384,215,13.568509,Dung_Việt Nam_Gia đình có trẻ em,Dung,Việt Nam,Gia đình có trẻ em,33_28
408,3881,16.302187,Hai_Thái Lan_Cặp đôi,Hai,Thái Lan,Cặp đôi,13_23
436,3881,15.065084,Hai_Thái Lan_Cặp đôi,Hai,Thái Lan,Cặp đôi,26_4
434,3881,15.065084,Hai_Thái Lan_Cặp đôi,Hai,Thái Lan,Cặp đôi,25_26
438,3881,14.376566,Hai_Thái Lan_Cặp đôi,Hai,Thái Lan,Cặp đôi,28_27
382,3881,14.376566,Hai_Thái Lan_Cặp đôi,Hai,Thái Lan,Cặp đôi,26_22
335,4261,12.922523,Bap_Việt Nam_Cặp đôi,Bap,Việt Nam,Cặp đôi,7_9
323,4261,12.922523,Bap_Việt Nam_Cặp đôi,Bap,Việt Nam,Cặp đôi,12_13
436,4261,12.079423,Bap_Việt Nam_Cặp đôi,Bap,Việt Nam,Cặp đôi,26_4
434,4261,12.079423,Bap_Việt Nam_Cặp đôi,Bap,Việt Nam,Cặp đôi,25_26
388,4261,11.368805,Bap_Việt Nam_Cặp đôi,Bap,Việt Nam,Cặp đôi,41_30
396,5889,16.234053,Pham_Úc_Nhóm,Pham,Úc,Nhóm,9_17
436,5889,15.688732,Pham_Úc_Nhóm,Pham,Úc,Nhóm,26_4
434,5889,15.688732,Pham_Úc_Nhóm,Pham,Úc,Nhóm,25_26
415,5889,15.47061,Pham_Úc_Nhóm,Pham,Úc,Nhóm,16_14
248,5889,15.362055,Pham_Úc_Nhóm,Pham,Úc,Nhóm,16_15
396,6417,14.015657,gyungeon_Hàn Quốc_Nhóm,gyungeon,Hàn Quốc,Nhóm,9_17
415,6417,13.938218,gyungeon_Hàn Quốc_Nhóm,gyungeon,Hàn Quốc,Nhóm,16_14
248,6417,13.848212,gyungeon_Hàn Quốc_Nhóm,gyungeon,Hàn Quốc,Nhóm,16_15
436,6417,13.456827,gyungeon_Hàn Quốc_Nhóm,gyungeon,Hàn Quốc,Nhóm,26_4
434,6417,13.456827,gyungeon_Hàn Quốc_Nhóm,gyungeon,Hàn Quốc,Nhóm,25_26
424,8065,14.3906355,Paul_Thái Lan_Du lịch một mình,Paul,Thái Lan,Du lịch một mình,18_22
427,8065,14.293589,Paul_Thái Lan_Du lịch một mình,Paul,Thái Lan,Du lịch một mình,18_30
375,8065,12.906822,Paul_Thái Lan_Du lịch một mình,Paul,Thái Lan,Du lịch một mình,16_1
386,8065,12.205478,Paul_Thái Lan_Du lịch một mình,Paul,Thái Lan,Du lịch một mình,34_29
385,8065,12.205478,Paul_Thái Lan_Du lịch một mình,Paul,Thái Lan,Du lịch một mình,34_18
396,8072,12.851958,Pedro_Bồ Đào Nha_Cặp đôi,Pedro,Bồ Đào Nha,Cặp đôi,9_17
436,8072,12.420245,Pedro_Bồ Đào Nha_Cặp đôi,Pedro,Bồ Đào Nha,Cặp đôi,26_4
434,8072,12.420245,Pedro_Bồ Đào Nha_Cặp đôi,Pedro,Bồ Đào Nha,Cặp đôi,25_26
415,8072,12.247566,Pedro_Bồ Đào Nha_Cặp đôi,Pedro,Bồ Đào Nha,Cặp đôi,16_14
248,8072,12.161625,Pedro_Bồ Đào Nha_Cặp đôi,Pedro,Bồ Đào Nha,Cặp đôi,16_15
425,8168,12.774022,Roger_Qatar_Du lịch một mình,Roger,Qatar,Du lịch một mình,18_26
438,8168,12.078602,Roger_Qatar_Du lịch một mình,Roger,Qatar,Du lịch một mình,28_27
382,8168,12.078602,Roger_Qatar_Du lịch một mình,Roger,Qatar,Du lịch một mình,26_22
365,8168,12.078602,Roger_Qatar_Du lịch một mình,Roger,Qatar,Du lịch một mình,10_30
408,8168,11.086089,Roger_Qatar_Du lịch một mình,Roger,Qatar,Du lịch một mình,13_23
427,8841,13.344077,edwin_Canada_Cặp đôi,edwin,Canada,Cặp đôi,18_30
375,8841,12.852432,edwin_Canada_Cặp đôi,edwin,Canada,Cặp đôi,16_1
396,8841,12.810958,edwin_Canada_Cặp đôi,edwin,Canada,Cặp đôi,9_17
436,8841,12.752394,edwin_Canada_Cặp đôi,edwin,Canada,Cặp đôi,26_4
434,8841,12.752394,edwin_Canada_Cặp đôi,edwin,Canada,Cặp đôi,25_26
425,9382,8.838437,Alessio_Ý_Gia đình có em bé,Alessio,Ý,Gia đình có em bé,18_26
424,9382,8.801842,Alessio_Ý_Gia đình có em bé,Alessio,Ý,Gia đình có em bé,18_22
388,9382,8.434244,Alessio_Ý_Gia đình có em bé,Alessio,Ý,Gia đình có em bé,41_30
390,9382,8.326187,Alessio_Ý_Gia đình có em bé,Alessio,Ý,Gia đình có em bé,43_2
387,9382,8.326187,Alessio_Ý_Gia đình có em bé,Alessio,Ý,Gia đình có em bé,41_13
436,10661,11.4966,Jenny_Việt Nam_Đi công tác,Jenny,Việt Nam,Đi công tác,26_4
434,10661,11.4966,Jenny_Việt Nam_Đi công tác,Jenny,Việt Nam,Đi công tác,25_26
438,10661,9.60561,Jenny_Việt Nam_Đi công tác,Jenny,Việt Nam,Đi công tác,28_27
382,10661,9.60561,Jenny_Việt Nam_Đi công tác,Jenny,Việt Nam,Đi công tác,26_22
365,10661,9.60561,Jenny_Việt Nam_Đi công tác,Jenny,Việt Nam,Đi công tác,10_30
396,10921,14.329509,Khanh-Van_Việt Nam_Cặp đôi,Khanh-Van,Việt Nam,Cặp đôi,9_17
436,10921,11.984745,Khanh-Van_Việt Nam_Cặp đôi,Khanh-Van,Việt Nam,Cặp đôi,26_4
434,10921,11.984745,Khanh-Van_Việt Nam_Cặp đôi,Khanh-Van,Việt Nam,Cặp đôi,25_26
438,10921,10.66232,Khanh-Van_Việt Nam_Cặp đôi,Khanh-Van,Việt Nam,Cặp đôi,28_27
382,10921,10.66232,Khanh-Van_Việt Nam_Cặp đôi,Khanh-Van,Việt Nam,Cặp đôi,26_22
396,11538,16.135948,Nicola_Thái Lan_Cặp đôi,Nicola,Thái Lan,Cặp đôi,9_17
408,11538,14.981383,Nicola_Thái Lan_Cặp đôi,Nicola,Thái Lan,Cặp đôi,13_23
436,11538,14.412704,Nicola_Thái Lan_Cặp đôi,Nicola,Thái Lan,Cặp đôi,26_4
434,11538,14.412704,Nicola_Thái Lan_Cặp đôi,Nicola,Thái Lan,Cặp đôi,25_26
415,11538,14.190651,Nicola_Thái Lan_Cặp đôi,Nicola,Thái Lan,Cặp đôi,16_14
375,13585,14.446019,จิรัฐิติกาล_Thái Lan_Gia đình có em bé,จิรัฐิติกาล,Thái Lan,Gia đình có em bé,16_1
408,13585,11.405868,จิรัฐิติกาล_Thái Lan_Gia đình có em bé,จิรัฐิติกาล,Thái Lan,Gia đình có em bé,13_23
262,13585,11.193394,จิรัฐิติกาล_Thái Lan_Gia đình có em bé,จิรัฐิติกาล,Thái Lan,Gia đình có em bé,4_3
342,13585,11.157687,จิรัฐิติกาล_Thái Lan_Gia đình có em bé,จิรัฐิติกาล,Thái Lan,Gia đình có em bé,38_7
376,13585,11.059409,จิรัฐิติกาล_Thái Lan_Gia đình có em bé,จิรัฐิติกาล,Thái Lan,Gia đình có em bé,16_13
396,1547,13.881667,vo_Việt Nam_Gia đình có em bé,vo,Việt Nam,Gia đình có em bé,9_17
436,1547,13.6328535,vo_Việt Nam_Gia đình có em bé,vo,Việt Nam,Gia đình có em bé,26_4
434,1547,13.6328535,vo_Việt Nam_Gia đình có em bé,vo,Việt Nam,Gia đình có em bé,25_26
287,1547,13.203763,vo_Việt Nam_Gia đình có em bé,vo,Việt Nam,Gia đình có em bé,6_6
388,1547,13.033934,vo_Việt Nam_Gia đình có em bé,vo,Việt Nam,Gia đình có em bé,41_30
396,2010,16.004969,Dao_Việt Nam_Đi công tác,Dao,Việt Nam,Đi công tác,9_17
436,2010,15.268478,Dao_Việt Nam_Đi công tác,Dao,Việt Nam,Đi công tác,26_4
434,2010,15.268478,Dao_Việt Nam_Đi công tác,Dao,Việt Nam,Đi công tác,25_26
438,2010,15.010607,Dao_Việt Nam_Đi công tác,Dao,Việt Nam,Đi công tác,28_27
382,2010,15.010607,Dao_Việt Nam_Đi công tác,Dao,Việt Nam,Đi công tác,26_22
396,2491,15.76712,EUNJI_Hàn Quốc_Du lịch một mình,EUNJI,Hàn Quốc,Du lịch một mình,9_17
436,2491,14.246639,EUNJI_Hàn Quốc_Du lịch một mình,EUNJI,Hàn Quốc,Du lịch một mình,26_4
434,2491,14.246639,EUNJI_Hàn Quốc_Du lịch một mình,EUNJI,Hàn Quốc,Du lịch một mình,25_26
415,2491,14.217583,EUNJI_Hàn Quốc_Du lịch một mình,EUNJI,Hàn Quốc,Du lịch một mình,16_14
248,2491,14.106156,EUNJI_Hàn Quốc_Du lịch một mình,EUNJI,Hàn Quốc,Du lịch một mình,16_15
396,2555,15.478341,Grant_Việt Nam_Cặp đôi,Grant,Việt Nam,Cặp đôi,9_17
436,2555,12.701653,Grant_Việt Nam_Cặp đôi,Grant,Việt Nam,Cặp đôi,26_4
434,2555,12.701653,Grant_Việt Nam_Cặp đôi,Grant,Việt Nam,Cặp đôi,25_26
438,2555,12.516503,Grant_Việt Nam_Cặp đôi,Grant,Việt Nam,Cặp đôi,28_27
382,2555,12.516503,Grant_Việt Nam_Cặp đôi,Grant,Việt Nam,Cặp đôi,26_22
424,4189,13.387543,park_Hàn Quốc_Cặp đôi,park,Hàn Quốc,Cặp đôi,18_22
375,4189,13.052923,park_Hàn Quốc_Cặp đôi,park,Hàn Quốc,Cặp đôi,16_1
342,4189,12.976961,park_Hàn Quốc_Cặp đôi,park,Hàn Quốc,Cặp đôi,38_7
391,4189,12.889488,park_Hàn Quốc_Cặp đôi,park,Hàn Quốc,Cặp đôi,4_7
427,4189,12.570792,park_Hàn Quốc_Cặp đôi,park,Hàn Quốc,Cặp đôi,18_30
424,4468,14.7734165,KHL_Việt Nam_Du lịch một mình,KHL,Việt Nam,Du lịch một mình,18_22
396,4468,14.415108,KHL_Việt Nam_Du lịch một mình,KHL,Việt Nam,Du lịch một mình,9_17
427,4468,14.282214,KHL_Việt Nam_Du lịch một mình,KHL,Việt Nam,Du lịch một mình,18_30
384,4468,13.342681,KHL_Việt Nam_Du lịch một mình,KHL,Việt Nam,Du lịch một mình,33_28
386,4468,13.196166,KHL_Việt Nam_Du lịch một mình,KHL,Việt Nam,Du lịch một mình,34_29
460,7337,15.445949,Hà_Việt Nam_Nhóm,Hà,Việt Nam,Nhóm,40_15
425,7337,13.578208,Hà_Việt Nam_Nhóm,Hà,Việt Nam,Nhóm,18_26
396,7337,13.397435,Hà_Việt Nam_Nhóm,Hà,Việt Nam,Nhóm,9_17
409,7337,13.091952,Hà_Việt Nam_Nhóm,Hà,Việt Nam,Nhóm,13_24
408,7337,13.001292,Hà_Việt Nam_Nhóm,Hà,Việt Nam,Nhóm,13_23
408,7445,12.565551,JANGGYU_Hàn Quốc_Du lịch một mình,JANGGYU,Hàn Quốc,Du lịch một mình,13_23
432,7445,12.406994,JANGGYU_Hàn Quốc_Du lịch một mình,JANGGYU,Hàn Quốc,Du lịch một mình,21_5
335,7445,12.2878475,JANGGYU_Hàn Quốc_Du lịch một mình,JANGGYU,Hàn Quốc,Du lịch một mình,7_9
323,7445,12.2878475,JANGGYU_Hàn Quốc_Du lịch một mình,JANGGYU,Hàn Quốc,Du lịch một mình,12_13
320,7445,12.20355,JANGGYU_Hàn Quốc_Du lịch một mình,JANGGYU,Hàn Quốc,Du lịch một mình,33_21
375,7625,12.339979,Kazuyo_Việt Nam_Du lịch một mình,Kazuyo,Việt Nam,Du lịch một mình,16_1
424,7625,11.988809,Kazuyo_Việt Nam_Du lịch một mình,Kazuyo,Việt Nam,Du lịch một mình,18_22
427,7625,11.281077,Kazuyo_Việt Nam_Du lịch một mình,Kazuyo,Việt Nam,Du lịch một mình,18_30
388,7625,11.070674,Kazuyo_Việt Nam_Du lịch một mình,Kazuyo,Việt Nam,Du lịch một mình,41_30
342,7625,11.0346775,Kazuyo_Việt Nam_Du lịch một mình,Kazuyo,Việt Nam,Du lịch một mình,38_7
396,11614,13.269156,PEDRO_Việt Nam_Du lịch một mình,PEDRO,Việt Nam,Du lịch một mình,9_17
436,11614,12.769247,PEDRO_Việt Nam_Du lịch một mình,PEDRO,Việt Nam,Du lịch một mình,26_4
434,11614,12.769247,PEDRO_Việt Nam_Du lịch một mình,PEDRO,Việt Nam,Du lịch một mình,25_26
375,11614,11.808428,PEDRO_Việt Nam_Du lịch một mình,PEDRO,Việt Nam,Du lịch một mình,16_1
427,11614,11.589503,PEDRO_Việt Nam_Du lịch một mình,PEDRO,Việt Nam,Du lịch một mình,18_30
424,13184,15.984398,marc_Úc_Du lịch một mình,marc,Úc,Du lịch một mình,18_22
425,13184,15.419174,marc_Úc_Du lịch một mình,marc,Úc,Du lịch một mình,18_26
427,13184,15.328783,marc_Úc_Du lịch một mình,marc,Úc,Du lịch một mình,18_30
388,13184,13.775203,marc_Úc_Du lịch một mình,marc,Úc,Du lịch một mình,41_30
390,13184,13.5631,marc_Úc_Du lịch một mình,marc,Úc,Du lịch một mình,43_2
425,942,13.07076,Jordan_Hoa Kỳ_Cặp đôi,Jordan,Hoa Kỳ,Cặp đôi,18_26
438,942,11.94584,Jordan_Hoa Kỳ_Cặp đôi,Jordan,Hoa Kỳ,Cặp đôi,28_27
382,942,11.94584,Jordan_Hoa Kỳ_Cặp đôi,Jordan,Hoa Kỳ,Cặp đôi,26_22
365,942,11.94584,Jordan_Hoa Kỳ_Cặp đôi,Jordan,Hoa Kỳ,Cặp đôi,10_30
396,942,11.273096,Jordan_Hoa Kỳ_Cặp đôi,Jordan,Hoa Kỳ,Cặp đôi,9_17
396,3227,17.903913,Sung_Hàn Quốc_Cặp đôi,Sung,Hàn Quốc,Cặp đôi,9_17
436,3227,15.213682,Sung_Hàn Quốc_Cặp đôi,Sung,Hàn Quốc,Cặp đôi,26_4
434,3227,15.213682,Sung_Hàn Quốc_Cặp đôi,Sung,Hàn Quốc,Cặp đôi,25_26
438,3227,14.443626,Sung_Hàn Quốc_Cặp đôi,Sung,Hàn Quốc,Cặp đôi,28_27
382,3227,14.443626,Sung_Hàn Quốc_Cặp đôi,Sung,Hàn Quốc,Cặp đôi,26_22
396,3684,10.982636,toby_Hồng Kông_Nhóm,toby,Hồng Kông,Nhóm,9_17
438,3684,9.75241,toby_Hồng Kông_Nhóm,toby,Hồng Kông,Nhóm,28_27
382,3684,9.75241,toby_Hồng Kông_Nhóm,toby,Hồng Kông,Nhóm,26_22
365,3684,9.75241,toby_Hồng Kông_Nhóm,toby,Hồng Kông,Nhóm,10_30
465,3684,9.556224,toby_Hồng Kông_Nhóm,toby,Hồng Kông,Nhóm,5_21
396,3950,15.22734,Kyle_Canada_Cặp đôi,Kyle,Canada,Cặp đôi,9_17
436,3950,14.451019,Kyle_Canada_Cặp đôi,Kyle,Canada,Cặp đôi,26_4
434,3950,14.451019,Kyle_Canada_Cặp đôi,Kyle,Canada,Cặp đôi,25_26
408,3950,13.324827,Kyle_Canada_Cặp đôi,Kyle,Canada,Cặp đôi,13_23
201,3950,13.225647,Kyle_Canada_Cặp đôi,Kyle,Canada,Cặp đôi,17_11
408,4065,16.302187,Siriporn_Thái Lan_Cặp đôi,Siriporn,Thái Lan,Cặp đôi,13_23
436,4065,15.065084,Siriporn_Thái Lan_Cặp đôi,Siriporn,Thái Lan,Cặp đôi,26_4
434,4065,15.065084,Siriporn_Thái Lan_Cặp đôi,Siriporn,Thái Lan,Cặp đôi,25_26
438,4065,14.376566,Siriporn_Thái Lan_Cặp đôi,Siriporn,Thái Lan,Cặp đôi,28_27
382,4065,14.376566,Siriporn_Thái Lan_Cặp đôi,Siriporn,Thái Lan,Cặp đôi,26_22
375,5837,14.285592,Nicolai_Singapore_Đi công tác,Nicolai,Singapore,Đi công tác,16_1
408,5837,13.78088,Nicolai_Singapore_Đi công tác,Nicolai,Singapore,Đi công tác,13_23
415,5837,13.354508,Nicolai_Singapore_Đi công tác,Nicolai,Singapore,Đi công tác,16_14
248,5837,13.285982,Nicolai_Singapore_Đi công tác,Nicolai,Singapore,Đi công tác,16_15
376,5837,13.052127,Nicolai_Singapore_Đi công tác,Nicolai,Singapore,Đi công tác,16_13
436,6210,11.851601,Tỉnh_Việt Nam_Cặp đôi,Tỉnh,Việt Nam,Cặp đôi,26_4
434,6210,11.851601,Tỉnh_Việt Nam_Cặp đôi,Tỉnh,Việt Nam,Cặp đôi,25_26
396,6210,11.307712,Tỉnh_Việt Nam_Cặp đôi,Tỉnh,Việt Nam,Cặp đôi,9_17
388,6210,10.800468,Tỉnh_Việt Nam_Cặp đôi,Tỉnh,Việt Nam,Cặp đôi,41_30
438,6210,10.741787,Tỉnh_Việt Nam_Cặp đôi,Tỉnh,Việt Nam,Cặp đôi,28_27
424,6383,13.401655,chuong_Việt Nam_Gia đình có trẻ em,chuong,Việt Nam,Gia đình có trẻ em,18_22
375,6383,13.231403,chuong_Việt Nam_Gia đình có trẻ em,chuong,Việt Nam,Gia đình có trẻ em,16_1
342,6383,12.891885,chuong_Việt Nam_Gia đình có trẻ em,chuong,Việt Nam,Gia đình có trẻ em,38_7
427,6383,12.69657,chuong_Việt Nam_Gia đình có trẻ em,chuong,Việt Nam,Gia đình có trẻ em,18_30
391,6383,12.597418,chuong_Việt Nam_Gia đình có trẻ em,chuong,Việt Nam,Gia đình có trẻ em,4_7
408,6474,15.010756,jung_Hàn Quốc_Gia đình có em bé,jung,Hàn Quốc,Gia đình có em bé,13_23
431,6474,14.63743,jung_Hàn Quốc_Gia đình có em bé,jung,Hàn Quốc,Gia đình có em bé,20_21
430,6474,14.63743,jung_Hàn Quốc_Gia đình có em bé,jung,Hàn Quốc,Gia đình có em bé,19_23
403,6474,14.63743,jung_Hàn Quốc_Gia đình có em bé,jung,Hàn Quốc,Gia đình có em bé,11_6
375,6474,14.270362,jung_Hàn Quốc_Gia đình có em bé,jung,Hàn Quốc,Gia đình có em bé,16_1
424,7498,13.591543,James_Vương quốc Anh_Du lịch một mình,James,Vương quốc Anh,Du lịch một mình,18_22
396,7498,13.2619,James_Vương quốc Anh_Du lịch một mình,James,Vương quốc Anh,Du lịch một mình,9_17
427,7498,13.139636,James_Vương quốc Anh_Du lịch một mình,James,Vương quốc Anh,Du lịch một mình,18_30
384,7498,12.275267,James_Vương quốc Anh_Du lịch một mình,James,Vương quốc Anh,Du lịch một mình,33_28
386,7498,12.140472,James_Vương quốc Anh_Du lịch một mình,James,Vương quốc Anh,Du lịch một mình,34_29
431,7905,14.195584,Mike_New Zealand_Cặp đôi,Mike,New Zealand,Cặp đôi,20_21
430,7905,14.195584,Mike_New Zealand_Cặp đôi,Mike,New Zealand,Cặp đôi,19_23
403,7905,14.195584,Mike_New Zealand_Cặp đôi,Mike,New Zealand,Cặp đôi,11_6
375,7905,13.743033,Mike_New Zealand_Cặp đôi,Mike,New Zealand,Cặp đôi,16_1
378,7905,12.466193,Mike_New Zealand_Cặp đôi,Mike,New Zealand,Cặp đôi,18_10
424,8856,14.821909,haein_Hàn Quốc_Nhóm,haein,Hàn Quốc,Nhóm,18_22
396,8856,14.688686,haein_Hàn Quốc_Nhóm,haein,Hàn Quốc,Nhóm,9_17
287,8856,14.586855,haein_Hàn Quốc_Nhóm,haein,Hàn Quốc,Nhóm,6_6
427,8856,13.99734,haein_Hàn Quốc_Nhóm,haein,Hàn Quốc,Nhóm,18_30
425,8856,13.9571,haein_Hàn Quốc_Nhóm,haein,Hàn Quốc,Nhóm,18_26
396,9208,14.016369,Đoàn_Việt Nam_Gia đình có trẻ em,Đoàn,Việt Nam,Gia đình có trẻ em,9_17
436,9208,13.135546,Đoàn_Việt Nam_Gia đình có trẻ em,Đoàn,Việt Nam,Gia đình có trẻ em,26_4
434,9208,13.135546,Đoàn_Việt Nam_Gia đình có trẻ em,Đoàn,Việt Nam,Gia đình có trẻ em,25_26
381,9208,10.241238,Đoàn_Việt Nam_Gia đình có trẻ em,Đoàn,Việt Nam,Gia đình có trẻ em,19_4
201,9208,9.891679,Đoàn_Việt Nam_Gia đình có trẻ em,Đoàn,Việt Nam,Gia đình có trẻ em,17_11
424,9928,13.476888,Debbie_Pháp_Cặp đôi,Debbie,Pháp,Cặp đôi,18_22
427,9928,12.542961,Debbie_Pháp_Cặp đôi,Debbie,Pháp,Cặp đôi,18_30
435,9928,12.3729925,Debbie_Pháp_Cặp đôi,Debbie,Pháp,Cặp đôi,26_11
433,9928,12.3729925,Debbie_Pháp_Cặp đôi,Debbie,Pháp,Cặp đôi,25_16
399,9928,12.3729925,Debbie_Pháp_Cặp đôi,Debbie,Pháp,Cặp đôi,10_20
408,10593,13.786835,JUNGSUB_Hàn Quốc_Cặp đôi,JUNGSUB,Hàn Quốc,Cặp đôi,13_23
425,10593,13.098794,JUNGSUB_Hàn Quốc_Cặp đôi,JUNGSUB,Hàn Quốc,Cặp đôi,18_26
436,10593,12.960188,JUNGSUB_Hàn Quốc_Cặp đôi,JUNGSUB,Hàn Quốc,Cặp đôi,26_4
434,10593,12.960188,JUNGSUB_Hàn Quốc_Cặp đôi,JUNGSUB,Hàn Quốc,Cặp đôi,25_26
388,10593,12.935742,JUNGSUB_Hàn Quốc_Cặp đôi,JUNGSUB,Hàn Quốc,Cặp đôi,41_30
408,12458,9.793996,Vladimir_Việt Nam_Gia đình có em bé,Vladimir,Việt Nam,Gia đình có em bé,13_23
281,12458,9.14021,Vladimir_Việt Nam_Gia đình có em bé,Vladimir,Việt Nam,Gia đình có em bé,40_1
460,12458,8.860832,Vladimir_Việt Nam_Gia đình có em bé,Vladimir,Việt Nam,Gia đình có em bé,40_15
375,12458,8.530638,Vladimir_Việt Nam_Gia đình có em bé,Vladimir,Việt Nam,Gia đình có em bé,16_1
362,12458,8.487683,Vladimir_Việt Nam_Gia đình có em bé,Vladimir,Việt Nam,Gia đình có em bé,7_29
460,13411,11.835022,thanhthanh_Hoa Kỳ_Cặp đôi,thanhthanh,Hoa Kỳ,Cặp đôi,40_15
396,13411,11.764863,thanhthanh_Hoa Kỳ_Cặp đôi,thanhthanh,Hoa Kỳ,Cặp đôi,9_17
278,13411,10.796727,thanhthanh_Hoa Kỳ_Cặp đôi,thanhthanh,Hoa Kỳ,Cặp đôi,13_26
381,13411,10.300684,thanhthanh_Hoa Kỳ_Cặp đôi,thanhthanh,Hoa Kỳ,Cặp đôi,19_4
436,13411,10.174137,thanhthanh_Hoa Kỳ_Cặp đôi,thanhthanh,Hoa Kỳ,Cặp đôi,26_4
424,378,16.645805,Kim_Hàn Quốc_Gia đình có trẻ em,Kim,Hàn Quốc,Gia đình có trẻ em,18_22
435,378,16.344847,Kim_Hàn Quốc_Gia đình có trẻ em,Kim,Hàn Quốc,Gia đình có trẻ em,26_11
433,378,16.344847,Kim_Hàn Quốc_Gia đình có trẻ em,Kim,Hàn Quốc,Gia đình có trẻ em,25_16
399,378,16.344847,Kim_Hàn Quốc_Gia đình có trẻ em,Kim,Hàn Quốc,Gia đình có trẻ em,10_20
396,378,16.30944,Kim_Hàn Quốc_Gia đình có trẻ em,Kim,Hàn Quốc,Gia đình có trẻ em,9_17
396,1797,11.209528,Jason_Úc_Cặp đôi,Jason,Úc,Cặp đôi,9_17
465,1797,10.578536,Jason_Úc_Cặp đôi,Jason,Úc,Cặp đôi,5_21
472,1797,10.473647,Jason_Úc_Cặp đôi,Jason,Úc,Cặp đôi,9_5
438,1797,10.173248,Jason_Úc_Cặp đôi,Jason,Úc,Cặp đôi,28_27
382,1797,10.173248,Jason_Úc_Cặp đôi,Jason,Úc,Cặp đôi,26_22
320,2528,13.182434,Frank_Philippines_Du lịch một mình,Frank,Philippines,Du lịch một mình,33_21
438,2528,12.843574,Frank_Philippines_Du lịch một mình,Frank,Philippines,Du lịch một mình,28_27
382,2528,12.843574,Frank_Philippines_Du lịch một mình,Frank,Philippines,Du lịch một mình,26_22
365,2528,12.843574,Frank_Philippines_Du lịch một mình,Frank,Philippines,Du lịch một mình,10_30
396,2528,12.738287,Frank_Philippines_Du lịch một mình,Frank,Philippines,Du lịch một mình,9_17
396,3895,15.875355,Holly_Vương quốc Anh_Cặp đôi,Holly,Vương quốc Anh,Cặp đôi,9_17
436,3895,15.538531,Holly_Vương quốc Anh_Cặp đôi,Holly,Vương quốc Anh,Cặp đôi,26_4
434,3895,15.538531,Holly_Vương quốc Anh_Cặp đôi,Holly,Vương quốc Anh,Cặp đôi,25_26
408,3895,14.927279,Holly_Vương quốc Anh_Cặp đôi,Holly,Vương quốc Anh,Cặp đôi,13_23
415,3895,14.520198,Holly_Vương quốc Anh_Cặp đôi,Holly,Vương quốc Anh,Cặp đôi,16_14
396,4414,12.541558,Hằng_Việt Nam_Đi công tác,Hằng,Việt Nam,Đi công tác,9_17
424,4414,12.415861,Hằng_Việt Nam_Đi công tác,Hằng,Việt Nam,Đi công tác,18_22
427,4414,11.9498825,Hằng_Việt Nam_Đi công tác,Hằng,Việt Nam,Đi công tác,18_30
278,4414,11.8464985,Hằng_Việt Nam_Đi công tác,Hằng,Việt Nam,Đi công tác,13_26
